web_txn_id,from_account,to_account,amount,timestamp_epoch,currency
WEB829083601,ACC00032712,ACC00032718,425941.49,1719257841,INR
WEB113447508,ACC00032715,ACC00032716,475549.07,1719257868,INR
WEB961887138,ACC00032712,ACC00032713,266094.85,1719257939,INR
WEB811082153,ACC00032717,ACC00032718,170926.11,1719257947,INR
WEB521513333,ACC00032712,ACC00032715,345513.38,1719257950,INR
WEB863974553,ACC00032713,ACC00032712,485850.97,1719257978,INR
WEB405747561,ACC00032712,ACC00032718,467720.92,1719257992,INR
WEB500698160,ACC00032716,ACC00032713,316128.77,1719257993,INR
WEB404148008,ACC00032711,ACC00032713,290729.19,1719258022,INR
WEB745707249,ACC00032711,ACC00032712,146306.41,1719258094,INR
WEB782359726,ACC00032711,ACC00032714,75065.34,1719258118,INR
WEB284360479,ACC00032719,ACC00032720,865549.22,1708308901,INR
WEB374619097,ACC00032724,ACC00032725,807611.1,1708309188,INR
WEB122680091,ACC00032726,ACC00032719,808469.89,1708309284,INR
WEB923316613,ACC00032728,ACC00032727,88226.34,1721571387,INR
WEB823756878,ACC00032735,ACC00032727,270842.69,1721571397,INR
WEB921935409,ACC00032732,ACC00032727,204592.94,1721571594,INR
WEB150686556,ACC00032731,ACC00032727,150877.39,1721571720,INR
WEB916303925,ACC00032735,ACC00032727,106937.01,1721571836,INR
WEB639213444,ACC00032753,ACC00032747,302534.24,1724056442,INR
WEB904145309,ACC00032749,ACC00032750,64968.99,1724056506,INR
WEB682320325,ACC00032747,ACC00032749,436380.27,1724056561,INR
WEB111284664,ACC00032751,ACC00032753,119121.53,1724056568,INR
WEB242119015,ACC00032745,ACC00032748,326572.41,1724056614,INR
WEB594817371,ACC00032752,ACC00032750,381044.79,1724056623,INR
WEB436793726,ACC00032746,ACC00032752,241011.36,1724056686,INR
WEB519678691,ACC00032754,ACC00032755,745826.59,1728139036,INR
WEB202048146,ACC00032754,ACC00032755,731251.15,1728139307,INR
WEB695648341,ACC00032756,ACC00032757,780134.65,1728139336,INR
WEB904894337,ACC00032763,ACC00032761,190179.99,1716443972,INR
WEB695392834,ACC00032768,ACC00032761,139371.79,1716443990,INR
WEB538355868,ACC00032764,ACC00032761,213588.8,1716444067,INR
WEB358995145,ACC00032765,ACC00032761,105956.36,1716444077,INR
WEB930197099,ACC00032765,ACC00032761,215855.6,1716444112,INR
WEB421667264,ACC00032762,ACC00032761,83794.59,1716444168,INR
WEB723896602,ACC00032762,ACC00032761,210210.95,1716444279,INR
WEB842168938,ACC00032773,ACC00032774,351171.41,1730725717,INR
WEB993492274,ACC00032776,ACC00032773,107930.06,1730725723,INR
WEB312260337,ACC00032777,ACC00032776,30358.75,1730725865,INR
WEB346213777,ACC00032780,ACC00032778,208646.41,1730725866,INR
WEB989465488,ACC00032782,ACC00032783,528318.35,1713236554,INR
WEB955336277,ACC00032783,ACC00032784,577986.21,1713236577,INR
WEB421585093,ACC00032785,ACC00032782,553867.94,1713236907,INR
WEB691859167,ACC00032789,ACC00032786,180593.42,1704641244,INR
WEB128164942,ACC00032788,ACC00032786,72867.55,1704641318,INR
WEB787768193,ACC00032796,ACC00032800,46983.94,1720092039,INR
WEB883497149,ACC00032796,ACC00032801,47057.06,1720092044,INR
WEB885366917,ACC00032796,ACC00032798,47867.45,1720092471,INR
WEB510425310,ACC00032796,ACC00032799,48136.36,1720092566,INR
WEB271019052,ACC00032808,ACC00032809,1071182.23,1721856203,INR
WEB413091686,ACC00032810,ACC00032811,1034882.47,1721856270,INR
WEB556401471,ACC00032811,ACC00032812,1037647.42,1721856308,INR
WEB157669031,ACC00032812,ACC00032813,1053941.03,1721856318,INR
WEB453702025,ACC00032816,ACC00032825,45966.41,1706052504,INR
WEB261078174,ACC00032816,ACC00032820,48128.08,1706052507,INR
WEB575701566,ACC00032816,ACC00032817,48204.43,1706052555,INR
WEB141746572,ACC00032816,ACC00032822,47893.04,1706052691,INR
WEB262866499,ACC00032816,ACC00032824,45763.96,1706052802,INR
WEB118588603,ACC00032816,ACC00032821,45783.06,1706052940,INR
WEB300577187,ACC00032816,ACC00032823,48032.89,1706052959,INR
WEB536769511,ACC00032837,ACC00032826,242435.75,1727239020,INR
WEB576357835,ACC00032831,ACC00032826,38865.54,1727239022,INR
WEB191352371,ACC00032838,ACC00032826,105176.86,1727239022,INR
WEB443108031,ACC00032837,ACC00032826,175336.54,1727239082,INR
WEB575004933,ACC00032834,ACC00032826,135766.82,1727239130,INR
WEB348136620,ACC00032836,ACC00032826,271249.91,1727239137,INR
WEB984115495,ACC00032828,ACC00032826,228148.47,1727239240,INR
WEB326977500,ACC00032830,ACC00032826,156553.91,1727239340,INR
WEB938618908,ACC00032835,ACC00032826,287163.29,1727239464,INR
WEB741031797,ACC00032837,ACC00032826,53623.22,1727239469,INR
WEB670464667,ACC00032832,ACC00032826,173666.1,1727239548,INR
WEB248961176,ACC00032841,ACC00032842,87501.16,1733944546,INR
WEB209767737,ACC00032842,ACC00032843,249933.46,1733944549,INR
WEB521230700,ACC00032844,ACC00032840,268487.46,1733944571,INR
WEB623705433,ACC00032847,ACC00032848,635446.39,1724626784,INR
WEB656162757,ACC00032845,ACC00032846,627046.18,1724626879,INR
WEB677391024,ACC00032846,ACC00032847,640743.09,1724626938,INR
WEB898283363,ACC00032862,ACC00032857,425944.98,1713682456,INR
WEB335480446,ACC00032855,ACC00032861,310584.9,1713937579,INR
WEB854179428,ACC00032859,ACC00032863,290642.99,1714025357,INR
WEB548269263,ACC00032855,ACC00032862,317900.5,1714203376,INR
WEB998974180,ACC00032865,ACC00032866,1301533.31,1731613771,INR
WEB858008344,ACC00032870,ACC00032871,1302302.42,1731614016,INR
WEB687973918,ACC00032873,ACC00032874,1293226.41,1731614241,INR
WEB951707199,ACC00032874,ACC00032875,1317304.12,1731614278,INR
WEB692118599,ACC00032876,ACC00032879,45621.3,1704387833,INR
WEB338354518,ACC00032876,ACC00032877,48213.69,1704387901,INR
WEB871295273,ACC00032876,ACC00032880,45180.03,1704388091,INR
WEB256503860,ACC00032876,ACC00032879,45508.39,1704388166,INR
WEB890119922,ACC00032876,ACC00032883,47092.9,1704388181,INR
WEB332570938,ACC00032876,ACC00032878,45678.98,1704388186,INR
WEB702301946,ACC00032876,ACC00032879,45728.49,1704388209,INR
WEB642189640,ACC00032876,ACC00032880,45110.64,1704388211,INR
WEB104096934,ACC00032876,ACC00032881,46430.68,1704388279,INR
WEB912826270,ACC00032876,ACC00032878,45291.76,1704388279,INR
WEB874433342,ACC00032876,ACC00032880,48981.34,1704388281,INR
WEB473943738,ACC00032876,ACC00032880,47697.21,1704388307,INR
WEB650985851,ACC00032876,ACC00032877,45111.71,1704388346,INR
WEB406677953,ACC00032896,ACC00032884,190718.44,1719562779,INR
WEB785830378,ACC00032899,ACC00032900,87581.44,1713622701,INR
WEB502889555,ACC00032898,ACC00032899,299340.99,1713622726,INR
WEB972123307,ACC00032899,ACC00032900,94434.71,1713622727,INR
WEB607040088,ACC00032902,ACC00032897,145237.37,1713622733,INR
WEB715659328,ACC00032897,ACC00032898,67695.81,1713622734,INR
WEB132261547,ACC00032903,ACC00032904,47608.15,1728487091,INR
WEB513730466,ACC00032903,ACC00032918,45414.14,1728487239,INR
WEB323485975,ACC00032903,ACC00032918,45986.58,1728487299,INR
WEB465130909,ACC00032903,ACC00032916,45566.3,1728487347,INR
WEB827887834,ACC00032903,ACC00032912,45718.77,1728487383,INR
WEB779999809,ACC00032903,ACC00032919,45749.08,1728487460,INR
WEB455591079,ACC00032903,ACC00032919,46806.86,1728487520,INR
WEB783837299,ACC00032924,ACC00032925,1372269.31,1726650584,INR
WEB461557879,ACC00032923,ACC00032924,1354224.38,1726650819,INR
WEB969496877,ACC00032929,ACC00032937,45617.91,1732837823,INR
WEB481015678,ACC00032929,ACC00032934,46410.47,1732837830,INR
WEB555875512,ACC00032929,ACC00032936,45990.39,1732837837,INR
WEB654495185,ACC00032929,ACC00032931,48019.64,1732837841,INR
WEB756549823,ACC00032929,ACC00032933,48640.99,1732837928,INR
WEB448185055,ACC00032929,ACC00032931,46535.85,1732838002,INR
WEB446966982,ACC00032929,ACC00032933,46265.16,1732838095,INR
WEB531537668,ACC00032929,ACC00032937,48058.59,1732838108,INR
WEB757761400,ACC00032929,ACC00032938,45327.03,1732838119,INR
WEB423295433,ACC00032929,ACC00032933,45847.65,1732838133,INR
WEB328880679,ACC00032929,ACC00032930,47766.99,1732838368,INR
WEB205208155,ACC00032944,ACC00032945,1350279.42,1719591345,INR
WEB691539464,ACC00032952,ACC00032963,329393.21,1708481226,INR
WEB710412085,ACC00032960,ACC00032963,170987.51,1708481242,INR
WEB357844392,ACC00032960,ACC00032961,139110.3,1708481259,INR
WEB687051089,ACC00032963,ACC00032955,450052.05,1708481365,INR
WEB719915881,ACC00032961,ACC00032953,358741.76,1708481439,INR
WEB429846378,ACC00032956,ACC00032952,268490.1,1708481506,INR
WEB756853047,ACC00032965,ACC00032966,296951.26,1717476733,INR
WEB675984289,ACC00032968,ACC00032969,289434.18,1717476796,INR
WEB671509402,ACC00032970,ACC00032964,285342.47,1717476800,INR
WEB236745783,ACC00032964,ACC00032965,300345.46,1717476874,INR
WEB348025277,ACC00032967,ACC00032968,279719.11,1717476886,INR
WEB847110583,ACC00032968,ACC00032969,286293.56,1717476899,INR
WEB369778585,ACC00032969,ACC00032970,290845.43,1717476902,INR
WEB692513414,ACC00032970,ACC00032964,289382.48,1717476907,INR
WEB251711582,ACC00032975,ACC00032971,148438.92,1729974325,INR
WEB756066927,ACC00032986,ACC00032971,16127.49,1729974330,INR
WEB933977063,ACC00032974,ACC00032971,199521.41,1729974396,INR
WEB518200339,ACC00032980,ACC00032971,202520.72,1729974414,INR
WEB162268020,ACC00032981,ACC00032971,7426.29,1729974481,INR
WEB875597741,ACC00032974,ACC00032971,71209.51,1729974484,INR
WEB634676695,ACC00032985,ACC00032971,57267.44,1729974519,INR
WEB627559434,ACC00032982,ACC00032971,272733.59,1729974526,INR
WEB773510771,ACC00032976,ACC00032971,78946.19,1729974548,INR
WEB424081624,ACC00032979,ACC00032971,231756.01,1729974676,INR
WEB988653679,ACC00032984,ACC00032971,157385.51,1729974768,INR
WEB350835747,ACC00032991,ACC00033001,48699.22,1710630142,INR
WEB178311441,ACC00032991,ACC00032996,47550.4,1710630146,INR
WEB523744487,ACC00032991,ACC00032998,45901.51,1710630271,INR
WEB139490426,ACC00033002,ACC00033003,1282831.86,1705583154,INR
WEB707248289,ACC00033005,ACC00033006,1267303.23,1705583369,INR
WEB370367859,ACC00033008,ACC00033012,45822.32,1707365819,INR
WEB827886135,ACC00033008,ACC00033012,47024.33,1707365849,INR
WEB999946929,ACC00033008,ACC00033015,45880.75,1707366005,INR
WEB814438473,ACC00033008,ACC00033014,45207.01,1707366032,INR
WEB360857461,ACC00033008,ACC00033018,48412.57,1707366329,INR
WEB477593220,ACC00033024,ACC00033022,108341.6,1704137675,INR
WEB461497575,ACC00033026,ACC00033022,155365.69,1704137686,INR
WEB887637266,ACC00033027,ACC00033022,9868.76,1704137815,INR
WEB668034924,ACC00033023,ACC00033022,99326.33,1704137903,INR
WEB209983013,ACC00033024,ACC00033022,77939.2,1704137939,INR
WEB471292606,ACC00033022,ACC00033029,493113.75,1704138075,INR
WEB520079088,ACC00033032,ACC00033033,130582.68,1725894917,INR
WEB803982155,ACC00033034,ACC00033035,24360.54,1725894963,INR
WEB702363500,ACC00033037,ACC00033048,46265.17,1708871547,INR
WEB715782714,ACC00033037,ACC00033038,47205.79,1708871744,INR
WEB743423980,ACC00033037,ACC00033040,47455.85,1708871746,INR
WEB552079138,ACC00033037,ACC00033043,47899.46,1708871766,INR
WEB714575563,ACC00033037,ACC00033048,47379.77,1708871809,INR
WEB398640309,ACC00033037,ACC00033052,48057.1,1708871918,INR
WEB458213711,ACC00033037,ACC00033038,46150.21,1708871940,INR
WEB254481377,ACC00033037,ACC00033052,47393.04,1708872015,INR
WEB320590841,ACC00033037,ACC00033047,48695.6,1708872065,INR
WEB157606304,ACC00033053,ACC00033054,1443205.86,1722073681,INR
WEB441307971,ACC00033055,ACC00033056,1482959.85,1722073763,INR
WEB956574164,ACC00033053,ACC00033054,1460969.48,1722073970,INR
WEB831695040,ACC00033063,ACC00033064,47783.14,1704192284,INR
WEB529568875,ACC00033063,ACC00033067,48073.12,1704192445,INR
WEB905927465,ACC00033063,ACC00033067,48418.32,1704192484,INR
WEB439367206,ACC00033063,ACC00033065,48518.43,1704192485,INR
WEB258014283,ACC00033063,ACC00033065,45822.02,1704192517,INR
WEB560380494,ACC00033063,ACC00033066,46094.37,1704192615,INR
WEB882347947,ACC00033063,ACC00033064,47222.72,1704192617,INR
WEB894636443,ACC00033063,ACC00033067,46132.46,1704192702,INR
WEB140098432,ACC00033063,ACC00033068,45767.76,1704192702,INR
WEB890925594,ACC00033063,ACC00033067,47982.15,1704192811,INR
WEB587996177,ACC00033081,ACC00033069,37429.18,1708103914,INR
WEB161564862,ACC00033069,ACC00033083,129539.51,1708104457,INR
WEB546004325,ACC00033088,ACC00033089,108883.23,1711298601,INR
WEB785802636,ACC00033086,ACC00033087,202582.43,1711298680,INR
WEB332697874,ACC00033087,ACC00033088,77305.33,1711298683,INR
WEB889952402,ACC00033088,ACC00033089,252946.29,1711298694,INR
WEB528135426,ACC00033090,ACC00033092,456202.84,1731330149,INR
WEB479182903,ACC00033090,ACC00033092,263680.33,1731330156,INR
WEB141494366,ACC00033091,ACC00033094,253889.53,1731330249,INR
WEB696980394,ACC00033093,ACC00033094,495734.9,1731330276,INR
WEB499351947,ACC00033105,ACC00033100,312979.76,1706320931,INR
WEB144890567,ACC00033101,ACC00033100,434279.56,1706320980,INR
WEB885572252,ACC00033104,ACC00033097,461141.95,1706321014,INR
WEB171625492,ACC00033104,ACC00033103,364587.14,1706321021,INR
WEB468189403,ACC00033105,ACC00033106,179778.88,1706321021,INR
WEB255192536,ACC00033104,ACC00033098,393616.22,1706321047,INR
WEB277077904,ACC00033113,ACC00033114,48872.37,1716768307,INR
WEB820304814,ACC00033117,ACC00033120,109375.79,1716768310,INR
WEB813030263,ACC00033122,ACC00033124,20745.72,1716768318,INR
WEB773084028,ACC00033124,ACC00033125,104789.96,1716768320,INR
WEB308342285,ACC00033125,ACC00033126,16898.85,1716768322,INR
WEB252855554,ACC00033128,ACC00033130,184649.37,1716768327,INR
WEB459450158,ACC00033129,ACC00033107,114753.75,1716768328,INR
WEB416236192,ACC00033107,ACC00033108,182433.62,1716768331,INR
WEB948146984,ACC00033109,ACC00033110,22192.79,1716768336,INR
WEB878635730,ACC00033110,ACC00033112,128943.72,1716768337,INR
WEB299837778,ACC00033113,ACC00033114,41987.22,1716768342,INR
WEB232850836,ACC00033119,ACC00033121,5926.95,1716768363,INR
WEB981314933,ACC00033122,ACC00033124,153143.26,1716768371,INR
WEB359483332,ACC00033123,ACC00033125,94919.59,1716768373,INR
WEB617847522,ACC00033127,ACC00033128,71207.68,1716768385,INR
WEB603566804,ACC00033110,ACC00033113,23451.1,1716768407,INR
WEB585913440,ACC00033116,ACC00033119,175306.38,1716768417,INR
WEB963970720,ACC00033121,ACC00033123,12603.25,1716768422,INR
WEB622391459,ACC00033122,ACC00033124,136263.88,1716768422,INR
WEB891166633,ACC00033114,ACC00033117,142261.29,1716768450,INR
WEB213459777,ACC00033115,ACC00033118,36725.74,1716768453,INR
WEB269215872,ACC00033121,ACC00033124,105735.22,1716768457,INR
WEB673942734,ACC00033123,ACC00033126,107587.11,1716768459,INR
WEB501794023,ACC00033132,ACC00033133,494128.89,1722995869,INR
WEB526423068,ACC00033133,ACC00033138,36529.31,1722996105,INR
WEB201590939,ACC00033141,ACC00033139,138226.96,1722996190,INR
WEB985751563,ACC00033142,ACC00033150,246422.24,1712011636,INR
WEB906510830,ACC00033154,ACC00033142,357261.38,1712011727,INR
WEB757065413,ACC00033151,ACC00033148,400584.67,1712011804,INR
WEB337584337,ACC00033150,ACC00033143,251709.88,1712011820,INR
WEB661844191,ACC00033147,ACC00033145,116813.73,1712011900,INR
WEB668614208,ACC00033143,ACC00033146,15320.0,1712011909,INR
WEB477970980,ACC00033158,ACC00033160,77176.84,1729540387,INR
WEB919988291,ACC00033160,ACC00033162,91824.83,1729540398,INR
WEB718669369,ACC00033162,ACC00033165,109781.67,1729540405,INR
WEB102689233,ACC00033163,ACC00033166,84854.73,1729540408,INR
WEB556610441,ACC00033165,ACC00033166,158972.84,1729540410,INR
WEB104384195,ACC00033164,ACC00033167,91997.03,1729540449,INR
WEB395858636,ACC00033166,ACC00033167,195192.29,1729540459,INR
WEB888732668,ACC00033170,ACC00033171,59406.79,1729540465,INR
WEB794797381,ACC00033173,ACC00033157,99954.91,1729540466,INR
WEB572549124,ACC00033157,ACC00033160,1230.44,1729540472,INR
WEB399392329,ACC00033166,ACC00033167,51331.16,1729540491,INR
WEB130019936,ACC00033168,ACC00033170,18877.28,1729540493,INR
WEB354780408,ACC00033175,ACC00033176,411443.35,1707482544,INR
WEB945983623,ACC00033175,ACC00033176,278538.96,1707482604,INR
WEB201361165,ACC00033177,ACC00033179,489573.98,1707482701,INR
WEB772359931,ACC00033186,ACC00033190,111146.08,1712835538,INR
WEB611775498,ACC00033198,ACC00033187,118129.66,1712835602,INR
WEB493390014,ACC00033207,ACC00033209,25233.85,1735246711,INR
WEB891621392,ACC00033208,ACC00033211,178063.75,1735246712,INR
WEB589802396,ACC00033204,ACC00033205,65550.7,1735246718,INR
WEB316906491,ACC00033207,ACC00033209,39865.14,1735246722,INR
WEB585849878,ACC00033208,ACC00033209,177164.15,1735246723,INR
WEB146288255,ACC00033209,ACC00033210,139760.39,1735246723,INR
WEB901366997,ACC00033210,ACC00033211,44244.25,1735246723,INR
WEB160725554,ACC00033199,ACC00033201,130178.72,1735246730,INR
WEB359958906,ACC00033200,ACC00033202,175551.98,1735246747,INR
WEB533313158,ACC00033205,ACC00033207,102044.01,1735246749,INR
WEB368438255,ACC00033207,ACC00033208,51661.5,1735246750,INR
WEB341121595,ACC00033208,ACC00033210,77992.57,1735246751,INR
WEB525252255,ACC00033211,ACC00033199,71876.92,1735246756,INR
WEB910093363,ACC00033200,ACC00033203,66229.16,1735246759,INR
WEB348806694,ACC00033203,ACC00033206,31987.26,1735246763,INR
WEB568800160,ACC00033222,ACC00033215,146376.56,1730020021,INR
WEB952442824,ACC00033231,ACC00033223,129886.96,1731454924,INR
WEB397863532,ACC00033231,ACC00033224,126847.33,1731454963,INR
WEB619666518,ACC00033224,ACC00033227,462806.3,1731454971,INR
WEB743416754,ACC00033223,ACC00033231,95651.82,1731455002,INR
WEB686378983,ACC00033232,ACC00033226,84789.95,1731455030,INR
WEB137759216,ACC00033227,ACC00033224,312192.39,1731455090,INR
WEB622816051,ACC00033234,ACC00033236,95826.17,1719879000,INR
WEB967416754,ACC00033247,ACC00033250,88291.51,1719879015,INR
WEB667135070,ACC00033250,ACC00033234,34805.11,1719879016,INR
WEB590710881,ACC00033243,ACC00033244,50923.14,1719879028,INR
WEB485995314,ACC00033245,ACC00033247,190701.23,1719879032,INR
WEB508164229,ACC00033246,ACC00033248,65381.44,1719879032,INR
WEB424562535,ACC00033247,ACC00033248,149484.7,1719879033,INR
WEB358944545,ACC00033249,ACC00033251,4831.55,1719879034,INR
WEB492182057,ACC00033240,ACC00033242,29555.57,1719879041,INR
WEB417671403,ACC00033237,ACC00033240,161934.43,1719879050,INR
WEB402317833,ACC00033239,ACC00033242,87350.75,1719879051,INR
WEB883207454,ACC00033242,ACC00033243,185006.05,1719879053,INR
WEB161756653,ACC00033243,ACC00033245,23412.17,1719879055,INR
WEB469122682,ACC00033251,ACC00033236,135967.83,1719879068,INR
WEB102801292,ACC00033239,ACC00033242,103702.49,1719879074,INR
WEB730927276,ACC00033242,ACC00033244,167148.61,1719879077,INR
WEB517284646,ACC00033245,ACC00033248,53592.43,1719879078,INR
WEB818699337,ACC00033267,ACC00033262,458821.26,1720709640,INR
WEB234302172,ACC00033257,ACC00033255,149281.77,1720740305,INR
WEB172497948,ACC00033258,ACC00033259,333190.7,1720777923,INR
WEB614995491,ACC00033263,ACC00033261,345631.56,1720878510,INR
WEB953049455,ACC00033257,ACC00033263,444450.66,1720968927,INR
WEB670713636,ACC00033265,ACC00033255,425591.39,1720978210,INR
WEB965208755,ACC00033260,ACC00033262,216055.55,1721060810,INR
WEB527615930,ACC00033260,ACC00033262,274687.04,1721190314,INR
WEB734402477,ACC00033261,ACC00033254,481965.93,1721198814,INR
WEB777958040,ACC00033268,ACC00033269,92908.33,1706394366,INR
WEB421908519,ACC00033269,ACC00033270,90635.87,1706394375,INR
WEB610142893,ACC00033272,ACC00033273,89350.89,1706394414,INR
WEB533178315,ACC00033273,ACC00033274,91152.04,1706394538,INR
WEB202561013,ACC00033268,ACC00033269,89957.89,1706394566,INR
WEB218225604,ACC00033270,ACC00033271,91814.1,1706394830,INR
WEB512085762,ACC00033275,ACC00033276,290409.38,1733320701,INR
WEB521292381,ACC00033277,ACC00033278,150610.43,1733320734,INR
WEB337277171,ACC00033279,ACC00033280,49494.14,1733320788,INR
WEB423596568,ACC00033286,ACC00033287,467319.45,1734372084,INR
WEB208327975,ACC00033283,ACC00033288,477758.82,1734372095,INR
WEB253621381,ACC00033281,ACC00033287,366121.71,1734372200,INR
WEB487610582,ACC00033284,ACC00033285,15286.0,1734372224,INR
WEB511439164,ACC00033283,ACC00033286,245616.14,1734372242,INR
WEB642901008,ACC00033289,ACC00033283,376377.48,1734372258,INR
WEB808665139,ACC00033281,ACC00033285,128318.64,1734372276,INR
WEB802016194,ACC00033287,ACC00033288,39201.63,1734372288,INR
WEB148007508,ACC00033285,ACC00033283,32759.56,1734372294,INR
WEB402028671,ACC00033289,ACC00033285,399959.34,1734372296,INR
WEB475473628,ACC00033281,ACC00033287,208382.8,1734372325,INR
WEB672821856,ACC00033281,ACC00033288,445345.21,1734372360,INR
WEB607176520,ACC00033290,ACC00033291,886821.02,1713674298,INR
WEB317751737,ACC00033291,ACC00033292,914596.08,1713674299,INR
WEB299521411,ACC00033292,ACC00033293,902074.87,1713674307,INR
WEB966047265,ACC00033293,ACC00033294,950480.22,1713674316,INR
WEB853268657,ACC00033296,ACC00033290,949424.8,1713674355,INR
WEB498082370,ACC00033291,ACC00033292,859492.21,1713674465,INR
WEB360895736,ACC00033293,ACC00033294,939937.19,1713674572,INR
WEB262042389,ACC00033302,ACC00033297,291128.4,1704792057,INR
WEB710269085,ACC00033302,ACC00033297,95266.35,1704792092,INR
WEB870570990,ACC00033308,ACC00033297,264448.56,1704792161,INR
WEB802646038,ACC00033308,ACC00033297,280189.93,1704792492,INR
WEB795504442,ACC00033297,ACC00033312,237229.72,1704792561,INR
WEB878502585,ACC00033313,ACC00033314,420625.35,1707769575,INR
WEB569823901,ACC00033315,ACC00033316,260991.9,1707769665,INR
WEB358610296,ACC00033318,ACC00033315,181397.24,1707769908,INR
WEB447532709,ACC00033313,ACC00033321,180222.88,1707769969,INR
WEB666069778,ACC00033322,ACC00033328,325946.64,1730832506,INR
WEB867807774,ACC00033328,ACC00033325,300688.01,1730832541,INR
WEB809058497,ACC00033328,ACC00033324,369016.18,1730832552,INR
WEB395004456,ACC00033329,ACC00033324,184887.34,1730832637,INR
WEB999367025,ACC00033325,ACC00033326,288783.3,1730832659,INR
WEB578032142,ACC00033328,ACC00033330,363654.66,1730832709,INR
WEB225476050,ACC00033324,ACC00033327,360268.0,1730832716,INR
WEB908958153,ACC00033334,ACC00033336,184823.7,1704210120,INR
WEB254038686,ACC00033336,ACC00033339,121190.24,1704210125,INR
WEB295632153,ACC00033343,ACC00033344,39084.71,1704210130,INR
WEB180388254,ACC00033344,ACC00033346,25062.12,1704210130,INR
WEB672018677,ACC00033345,ACC00033346,5318.39,1704210131,INR
WEB874220093,ACC00033351,ACC00033353,89866.16,1704210139,INR
WEB544669631,ACC00033335,ACC00033338,109332.14,1704210143,INR
WEB447442849,ACC00033342,ACC00033345,95272.09,1704210154,INR
WEB444114484,ACC00033344,ACC00033346,23570.3,1704210155,INR
WEB386144177,ACC00033348,ACC00033350,148104.76,1704210166,INR
WEB391184349,ACC00033342,ACC00033343,71438.18,1704210179,INR
WEB417372772,ACC00033343,ACC00033344,38852.66,1704210180,INR
WEB358531770,ACC00033344,ACC00033347,119002.2,1704210180,INR
WEB880401186,ACC00033346,ACC00033349,192827.01,1704210180,INR
WEB196900958,ACC00033363,ACC00033362,130386.63,1726161435,INR
WEB600490400,ACC00033359,ACC00033358,106091.77,1726161495,INR
WEB366118066,ACC00033362,ACC00033360,481697.44,1726161513,INR
WEB662067018,ACC00033358,ACC00033362,371416.17,1726161532,INR
WEB460724482,ACC00033357,ACC00033361,190101.78,1726161574,INR
WEB506570374,ACC00033357,ACC00033362,241090.64,1726161578,INR
WEB572994740,ACC00033363,ACC00033361,381207.03,1726161624,INR
WEB532012267,ACC00033372,ACC00033368,201213.72,1722766420,INR
WEB195416726,ACC00033369,ACC00033368,271654.28,1722766547,INR
WEB515664497,ACC00033372,ACC00033368,262265.53,1722766699,INR
WEB661615054,ACC00033373,ACC00033368,175454.76,1722766775,INR
WEB480641529,ACC00033369,ACC00033368,223095.37,1722766845,INR
WEB230582013,ACC00033376,ACC00033389,46339.3,1725329580,INR
WEB547368292,ACC00033376,ACC00033384,46914.83,1725329581,INR
WEB305403656,ACC00033376,ACC00033383,46670.31,1725329600,INR
WEB201051154,ACC00033376,ACC00033384,45458.92,1725329614,INR
WEB789366604,ACC00033376,ACC00033396,46800.16,1725329641,INR
WEB869137153,ACC00033376,ACC00033378,45442.88,1725329805,INR
WEB698486480,ACC00033401,ACC00033397,50959.23,1713658544,INR
WEB545695435,ACC00033405,ACC00033397,125207.81,1713658624,INR
WEB362275491,ACC00033409,ACC00033397,182058.68,1713658669,INR
WEB228770666,ACC00033407,ACC00033397,201588.63,1713658878,INR
WEB426789507,ACC00033409,ACC00033397,235264.46,1713658915,INR
WEB680176913,ACC00033397,ACC00033412,21576.93,1713658958,INR
WEB839174725,ACC00033397,ACC00033413,244404.67,1713658961,INR
WEB866942453,ACC00033415,ACC00033416,28383.26,1717223745,INR
WEB606362291,ACC00033418,ACC00033414,273081.09,1717223768,INR
WEB384360323,ACC00033416,ACC00033417,211922.57,1717223799,INR
WEB968253018,ACC00033430,ACC00033425,23782.34,1718571681,INR
WEB948436696,ACC00033424,ACC00033426,55941.86,1718571708,INR
WEB608965108,ACC00033423,ACC00033426,376221.56,1718571762,INR
WEB949682354,ACC00033420,ACC00033423,7446.17,1718571774,INR
WEB709668503,ACC00033422,ACC00033425,223119.17,1718571864,INR
WEB832927572,ACC00033420,ACC00033425,226780.1,1718571912,INR
WEB844097408,ACC00033440,ACC00033438,163340.81,1721460327,INR
WEB782967606,ACC00033439,ACC00033438,276666.45,1721460353,INR
WEB875458687,ACC00033461,ACC00033464,70909.6,1714866638,INR
WEB165792088,ACC00033459,ACC00033462,393105.06,1714866662,INR
WEB422843620,ACC00033457,ACC00033455,199911.55,1714866778,INR
WEB502310436,ACC00033454,ACC00033463,433542.09,1714866826,INR
WEB508903803,ACC00033454,ACC00033458,18102.13,1714866859,INR
WEB746533552,ACC00033464,ACC00033462,466084.12,1714866895,INR
WEB855890923,ACC00033465,ACC00033466,495970.97,1714792088,INR
WEB884209308,ACC00033467,ACC00033465,531795.55,1714792117,INR
WEB631671477,ACC00033465,ACC00033466,493723.26,1714792130,INR
WEB714862918,ACC00033467,ACC00033465,526321.39,1714792197,INR
WEB588887428,ACC00033480,ACC00033468,272563.34,1714181158,INR
WEB586696943,ACC00033471,ACC00033468,166660.41,1714181218,INR
WEB350372511,ACC00033480,ACC00033468,124587.13,1714181292,INR
